label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Rug_08037;purple Persian rug;purple Persian rug;Lila-Klassikteppich;alfombra clásica morada;alfombra clásica morada;tapis persan mauve;tapis persan mauve;tappeto antico viola;paars Perzisch tapijt;紫色波斯地毯;紫色波斯地毯;むらさきのペルシャじゅうたん;보라 페르시아 융단;сирен. персидский ковер
Rug_08393;green kitchen mat;green kitchen mat;Grün-Küchenmatte;alfombra cocina verde;alfombra cocina verde;tapis de cuisine vert;tapis de cuisine vert;tappetino cucina verde;groene keukenmat;绿色厨房地垫;綠色廚房地墊;みどりのキッチンマット;초록 키친 매트;зелен. коврик на кухню
Rug_08394;blue kitchen mat;blue kitchen mat;Blau-Küchenmatte;alfombra cocina azul;alfombra cocina azul;tapis de cuisine bleu;tapis de cuisine bleu;tappetino cucina blu;blauwe keukenmat;蓝色厨房地垫;藍色廚房地墊;あおいキッチンマット;파란 키친 매트;синий коврик на кухню
Rug_08395;yellow kitchen mat;yellow kitchen mat;Gelb-Küchenmatte;alfombra cocina amarilla;alfombra cocina amarilla;tapis de cuisine jaune;tapis de cuisine jaune;tappetino cucina giallo;gele keukenmat;黄色厨房地垫;黃色廚房地墊;きいろいキッチンマット;노란 키친 매트;желтый коврик на кухню
Rug_08466;red argyle rug;red argyle rug;Rot-Argyle-Teppich;alfombra rombos roja;alfombra rombos roja;tapis argyle rouge;tapis écossais rouge;tappeto a rombi rosso;rood geruit tapijt;红色菱格纹地毯;紅色菱格紋地毯;あかいアーガイルのラグ;빨간 아가일 러그;красный ковер аргайл
Rug_08467;blue argyle rug;blue argyle rug;Blau-Argyle-Teppich;alfombra rombos azul;alfombra rombos azul;tapis argyle bleu;tapis écossais bleu;tappeto a rombi blu;blauw geruit tapijt;蓝色菱格纹地毯;藍色菱格紋地毯;あおいアーガイルのラグ;파란 아가일 러그;синий ковер аргайл
Rug_08468;brown argyle rug;brown argyle rug;Braun-Argyle-Teppich;alfombra rombos marrón;alfombra rombos marrón;tapis argyle brun;tapis écossais brun;tappeto a rombi marrone;bruin geruit tapijt;茶色菱格纹地毯;茶色菱格紋地毯;ちゃいろいアーガイルのラグ;갈색 아가일 러그;коричневый ковер аргайл
Rug_08757;white rose rug;white rose rug;Weiß-Rosenteppich;alfombra rosa blanca;alfombra rosa blanca;tapis rose blanche;tapis rose blanche;tappeto rosa bianca;witteroostapijt;白色玫瑰地毯;白色玫瑰地毯;ホワイトローズのラグ;화이트 로즈 러그;белый ковер-роза
Rug_08758;red rose rug;red rose rug;Rot-Rosenteppich;alfombra rosa roja;alfombra rosa roja;tapis rose rouge;tapis rose rouge;tappeto rosa rossa;roderoostapijt;红色玫瑰地毯;紅色玫瑰地毯;レッドローズのラグ;레드 로즈 러그;красный ковер-роза
Rug_08759;yellow rose rug;yellow rose rug;Gelb-Rosenteppich;alfombra rosa amarilla;alfombra rosa amarilla;tapis rose jaune;tapis rose jaune;tappeto rosa gialla;geleroostapijt;黄色玫瑰地毯;黃色玫瑰地毯;イエローローズのラグ;옐로 로즈 러그;желтый ковер-роза
Rug_09310;blue message mat;blue message mat;Blau-Textmatte;alfombra bocadillo azul;alfombra bocadillo azul;paillasson à message bleu;paillasson à message bleu;tappetino benvenuto blu;blauwe boodschapmat;蓝色信息地垫;藍色訊息地墊;あおいメッセージマット;파란 메시지 매트;синий коврик с текстом
Rug_09311;yellow message mat;yellow message mat;Gelb-Textmatte;alfombra bocadillo amarilla;alfombra bocadillo amarilla;paillasson à message jaune;paillasson à message jaune;tappetino benvenuto giallo;gele boodschapmat;黄色信息地垫;黃色訊息地墊;きいろいメッセージマット;노란 메시지 매트;желт. коврик с текстом
Rug_09312;red message mat;red message mat;Rot-Textmatte;alfombra bocadillo roja;alfombra bocadillo roja;paillasson à message rouge;paillasson à message rouge;tappetino benvenuto rosso;rode boodschapmat;红色信息地垫;紅色訊息地墊;あかいメッセージマット;빨간 메시지 매트;красн. коврик с текстом
Rug_09313;red kilim-style carpet;red kilim-style carpet;Rot-Kelimteppich;alfombra kilim roja;alfombra kilim roja;tapis kilim rouge;tapis kilim rouge;tappeto kilim rosso;rood kelimtapijt;红色基里姆地毯;紅色基里姆地毯;あかいキリムのカーペット;빨간 킬림 카펫;красный килим
Rug_09314;green kilim-style carpet;green kilim-style carpet;Grün-Kelimteppich;alfombra kilim verde;alfombra kilim verde;tapis kilim vert;tapis kilim vert;tappeto kilim verde;groen kelimtapijt;绿色基里姆地毯;綠色基里姆地毯;みどりのキリムのカーペット;초록 킬림 카펫;зеленый килим
Rug_09315;yellow kilim-style carpet;yellow kilim-style carpet;Gelb-Kelimteppich;alfombra kilim ocre;alfombra kilim ocre;tapis kilim jaune;tapis kilim jaune;tappeto kilim giallo;geel kelimtapijt;黄色基里姆地毯;黃色基里姆地毯;きいろいキリムのカーペット;노란 킬림 카펫;желтый килим
Rug_09316;blue kilim-style carpet;blue kilim-style carpet;Blau-Kelimteppich;alfombra kilim azul;alfombra kilim azul;tapis kilim bleu;tapis kilim bleu;tappeto kilim blu;blauw kelimtapijt;蓝色基里姆地毯;藍色基里姆地毯;あおいキリムのカーペット;파란 킬림 카펫;синий килим
Rug_09541;Mom's reliable kitchen mat;Mom's reliable kitchen mat;Bewährt-Matte von Mama;alfombra de mamá lila;alfombra de mamá lila;t. cuisine de maman mauve;t. cuisine de maman mauve;tappeto serio di mamma;mama's trouwe keukenmat;可靠妈妈的厨房地垫;可靠媽媽廚房地墊;たよれるははのキッチンマット;든든한 엄마의 키친 매트;мамин любимый ковер
Rug_09542;Mom's playful kitchen mat;Mom's playful kitchen mat;Verspielt-Matte von Mama;alfombra de mamá rosa;alfombra de mamá rosa;tap. cuisine de maman rose;tap. cuisine de maman rose;tappeto buffo di mamma;mama's speelse keukenmat;天真妈妈的厨房地垫;調皮媽媽廚房地墊;オチャメなははのキッチンマット;짓궂은 엄마의 키친 매트;мамин забавный ковер
Rug_09543;Mom's lively kitchen mat;Mom's lively kitchen mat;Lebhaft-Matte von Mama;alfombra de mamá amarilla;alfombra de mamá amarilla;t. cuisine de maman jaune;t. cuisine de maman jaune;tappeto vivace di mamma;mama's vrolijke keukenmat;活力妈妈的厨房地垫;活潑媽媽廚房地墊;げんきなははのキッチンマット;발랄한 엄마의 키친 매트;мамин яркий ковер
Rug_09544;yellow medium round mat;yellow medium round mat;Gelb-Rundmatte M;alfombra redonda ocre M;alfombra redonda ocre M;tapis rond jaune M;tapis rond jaune M;tappetino tondo giallo M;gele ronde mat;黄色圆形地垫M;中型黃色圓地墊;きいろいラウンドマット・M;노란 라운드 매트 M;кругл. желтый коврик M
Rug_09545;red medium round mat;red medium round mat;Rot-Rundmatte M;alfombra redonda roja M;alfombra redonda roja M;tapis rond rouge M;tapis rond rouge M;tappetino tondo rosso M;rode ronde mat;红色圆形地垫M;中型紅色圓地墊;あかいラウンドマット・M;빨간 라운드 매트 M;кругл. красный коврик M
Rug_09546;blue medium round mat;blue medium round mat;Blau-Rundmatte M;alfombra redonda azul M;alfombra redonda azul M;tapis rond bleu M;tapis rond bleu M;tappetino tondo blu M;blauwe ronde mat;蓝色圆形地垫M;中型藍色圓地墊;あおいラウンドマット・M;파란 라운드 매트 M;кругл. синий коврик M
Rug_09547;yellow small round mat;yellow small round mat;Gelb-Rundmatte S;alfombra redonda ocre P;alfombra redonda ocre P;tapis rond jaune S;tapis rond jaune P;tappetino tondo giallo S;gele kleine ronde mat;黄色圆形地垫S;小型黃色圓地墊;きいろいラウンドマット・S;노란 라운드 매트 S;кругл. желтый коврик S
Rug_09548;red small round mat;red small round mat;Rot-Rundmatte S;alfombra redonda roja P;alfombra redonda roja P;tapis rond rouge S;tapis rond rouge P;tappetino tondo rosso S;rode kleine ronde mat;红色圆形地垫S;小型紅色圓地墊;あかいラウンドマット・S;빨간 라운드 매트 S;кругл. красный коврик S
Rug_09549;blue small round mat;blue small round mat;Blau-Rundmatte S;alfombra redonda azul P;alfombra redonda azul P;tapis rond bleu S;tapis rond bleu P;tappetino tondo blu S;blauwe kleine ronde mat;蓝色圆形地垫S;小型藍色圓地墊;あおいラウンドマット・S;파란 라운드 매트 S;кругл. синий коврик S
Rug_09562;purple shaggy rug;purple shaggy rug;Lila-Zottelteppich;alfombra pelusilla morada;alfombra mullida morada;tapis à poil long violet;tapis à poil long mauve;tappeto peloso viola;paars harig tapijt;紫色长绒地毯;紫色長毛地毯;むらさきのシャギーなラグ;보라 복슬복슬 러그;фиолет. ковер с ворсом
Rug_09563;brown shaggy rug;brown shaggy rug;Braun-Zottelteppich;alfombra pelusilla marrón;alfombra mullida marrón;tapis à poil long brun;tapis à poil long brun;tappeto peloso marrone;bruin harig tapijt;茶色长绒地毯;茶色長毛地毯;ちゃいろいシャギーなラグ;갈색 복슬복슬 러그;коричн. ковер с ворсом
Rug_09564;blue shaggy rug;blue shaggy rug;Blau-Zottelteppich;alfombra pelusilla azul;alfombra mullida azul;tapis à poil long bleu;tapis à poil long bleu;tappeto peloso blu;blauw harig tapijt;蓝色长绒地毯;藍色長毛地毯;あおいシャギーなラグ;파란 복슬복슬 러그;синий ковер с ворсом
Rug_11101;red blocks rug;red blocks rug;Rot-Viereckmatte;alfombra pixelada roja;alfombra pixelada roja;tapis à carreaux rouge;tapis à carreaux rouge;tappeto a blocchi rossi;rodeblokkentapijt;红色方块地毯;紅色磚塊地毯;あかブロックのラグ;빨간 블록 러그;красный ковер с прямоуг.
Rug_11102;blue blocks rug;blue blocks rug;Blau-Viereckmatte;alfombra pixelada azul;alfombra pixelada azul;tapis à carreaux bleu;tapis à carreaux bleu;tappeto a blocchi blu;blauweblokkentapijt;蓝色方块地毯;藍色磚塊地毯;あおブロックのラグ;파란 블록 러그;синий ковер с прямоуг.
Rug_11103;yellow blocks rug;yellow blocks rug;Gelb-Viereckmatte;alfombra pixelada amarilla;alfombra pixelada amarilla;tapis à carreaux jaune;tapis à carreaux jaune;tappeto a blocchi gialli;geleblokkentapijt;黄色方块地毯;黃色磚塊地毯;きいろブロックのラグ;노란 블록 러그;желтый ковер с прямоуг.
Rug_11104;black blocks rug;black blocks rug;Schwarz-Viereckmatte;alfombra pixelada negra;alfombra pixelada negra;tapis à carreaux noir;tapis à carreaux noir;tappeto a blocchi neri;zwarteblokkentapijt;单色方块地毯;灰階配色磚塊地毯;モノクロブロックのラグ;흑백 블록 러그;черный ковер с прямоуг.
Rug_11113;light bamboo rug;light bamboo rug;Hell-Bambusmatte;alfombra bambú clara;alfombra bambú clara;tapis bambou clair;tapis bambou clair;tappeto di bambù chiaro;lichte bamboemat;浅色竹子地垫;淺色竹地毯;ライトなバンブーラグ;밝은 대나무 러그;светлый бамбук. коврик
Rug_11114;dark bamboo rug;dark bamboo rug;Dunkel-Bambusmatte;alfombra bambú oscura;alfombra bambú oscura;tapis bambou sombre;tapis bambou sombre;tappeto di bambù scuro;donkere bamboemat;深色竹子地垫;深色竹地毯;ダークなバンブーラグ;어두운 대나무 러그;темный бамбук. коврик
Rug_12214;Bell-bag rug;Bell-bag rug;Sterni-Sack-Teppich;alfombra bolsa de bayas;alfombra bolsa de bayas;tapis sac de clochettes;tapis sac de clochettes;tappeto sacco di stelline;klingeltapijt;铃钱袋地毯;鈴錢袋地毯;ベルぶくろのラグ;벨 주머니 러그;ковер «Мешок диней»
Rug_12217;summer-shell rug;summer-shell rug;Sommer-Muschelteppich;alfombra concha veraniega;alfombra veraniega;tapis coquillage estival;tapis coquillage estival;tappeto conchiglia estivo;zomerschelptapijt;夏天贝壳地毯;夏天貝殼地毯;なつのかいがらのラグ;여름 조개껍데기 러그;летний ковер-ракушка
Rug_12325;Nook Inc. botanical rug;Nook Inc. botanical rug;Nook-Inc.-Botanikteppich;alfombra botánica Nook Inc.;alfombra botánica Nook Inc.;tapis botanique Nook Inc.;tapis botanique Nook Inc.;tappeto botanico Nook Inc.;botanisch Nook Inc.-tapijt;Nook Inc.植物图案地毯;Nook Inc.植物圖案地毯;たぬきかいはつのボタニカルラグ;Nook Inc. 보태니컬 러그;ботан. ковер Nook Inc.
Rug_12396;Nook Inc. silk rug;Nook Inc. silk rug;Nook-Inc.-Viereckteppich;felpudo de seda Nook Inc.;felpudo de seda Nook Inc.;tapis en soie Nook Inc.;tapis en soie Nook Inc.;tappeto di velluto Nook Inc.;zijden Nook Inc.-tapijt;Nook Inc.正方形地毯;Nook Inc.正方形地毯;たぬきかいはつのスクエアラグ;Nook Inc. 사각 러그;шелк. коврик Nook Inc.
Rug_12462;blue wedding rug;blue wedding rug;Blau-Hochzeitsteppich;alfombra de boda azul;alfombra de boda azul;tapis mariage bleu;tapis mariage bleu;tappeto nuziale blu;blauw trouwtapijt;水蓝色婚礼地毯;藍色婚禮地毯;ウェディングなラグ・ブルー;하늘색 웨딩 러그;синий свадебный ковер
Rug_12464;white wedding rug;white wedding rug;Weiß-Hochzeitsteppich;alfombra de boda blanca;alfombra de boda blanca;tapis mariage blanc;tapis mariage blanc;tappeto nuziale bianco;wit trouwtapijt;白色婚礼地毯;白色婚禮地毯;ウェディングなラグ・ホワイト;하얀 웨딩 러그;белый свадебный ковер
Rug_12465;red wedding rug;red wedding rug;Rot-Hochzeitsteppich;alfombra de boda roja;alfombra de boda roja;tapis mariage rouge;tapis mariage rouge;tappeto nuziale rosso;rood trouwtapijt;红色婚礼地毯;紅色婚禮地毯;ウェディングなラグ・レッド;빨간 웨딩 러그;красн. свадебный ковер
Rug_12563;mermaid rug;mermaid rug;Nixenteppich;alfombra sirena;alfombra sirena;tapis sirène;tapis sirène;tappeto sirena;meerminnentapijt;人鱼地毯;人魚地毯;マーメイドなラグ;머메이드 러그;ковер русалки
Rug_12564;pirate rug;pirate rug;Piratenteppich;alfombra pirata;alfombra pirata;tapis pirate;tapis pirate;tappeto pirata;piratentapijt;海盗地毯;海盜地毯;かいぞくのラグ;해적 러그;пиратский ковер
Rug_13287;moon rug;moon rug;Mondteppich;alfombra luna;alfombra luna;tapis lune;tapis lune;tappeto luna;maantapijt;月之地毯;月之地毯;つきのラグ;보름달 러그;лунный пол
Rug_13525;Turkey Day rug;Turkey Day rug;Schlemmfest-Teppich;alfombra Día del Pavo;alfombra Día del Pavo;tapis fête du partage;tapis fête du partage;tappeto primizie;smakenfestijntapijt;感恩节地毯;感恩節地毯;サンクスギビングなラグ;하베스트 러그;ковер «День изобилия»
Rug_13596;sunflower rug;sunflower rug;Sonnenblumenteppich;alfombra girasol;alfombra girasol;tapis tournesol;tapis tournesol;tappeto girasole;zonnebloemtapijt;向日葵地毯;向日葵地毯;ひまわりのラグ;해바라기 러그;подсолнуховый ковер
Rug_13904;football rug;football rug;Football-Teppich;alfombra final deportiva;alfombra final deportiva;tapis football américain;tapis ballon de football;tappeto football;Americanfootballtapijt;美式足球地毯;美式足球地毯;アメフトのラグ;미식축구 러그;футбольный ковер
RugMyDesign_08823;custom-design rug;custom-design rug;Eigenes-Design-Teppich;alfombra personalizada;alfombra personalizada;tapis motif perso;tapis motif perso;tappeto modello pers.;zelfgemaakt tapijt;我的设计地毯;我的設計地毯;マイデザインのラグ;마이 디자인 러그;ковер «Индивид. рисунок»
