label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
RoomWall_04906;rose wall;rose wall;Rosentapete;pared rosas;pared rosas;mur de roses;mur de roses;muro con rose;rozenwand;玫瑰壁纸;玫瑰壁紙;バラのかべがみ;장미 벽지;стена с розами
RoomWall_04907;purple-rose wall;purple-rose wall;Lilarosentapete;pared rosas lila;pared rosas morada;mur de roses bleues;mur de roses bleues;muro con rose indaco;paarserozenwand;紫色玫瑰壁纸;紫色玫瑰壁紙;むらさきのバラのかべがみ;보라 장미 벽지;фиолет. стена с розами
RoomWall_04908;mod wall;mod wall;Modetapete;pared psicodelia;pared psicodelia;mur psyché;mur psyché;muro optical;psychedelische wand;引人入胜墙;引人入勝牆;キャッチーなかべ;장난기 넘치는 벽지;стильная стена
RoomWall_04909;honeycomb-tile wall;honeycomb-tile wall;Wabenfliesenwand;pared panal parda;pared panal parda;mur carrelage;mur carrelage;muro esagoni marrone;bijenraattegelwand;六角砖墙;六角磚牆;ハニカムタイルのかべ;육각 타일 벽;плитка-соты
RoomWall_04910;monochromatic-tile wall;monochromatic-tile wall;Graufliesenwand;pared alicatada blanca;pared alicatada blanca;mur carrelage monochrome;mur carrelage monochrome;muro piastrelle monocrome;effen tegelwand;单色配色砖墙;灰階配色磚牆;モノクロタイルのかべ;흑백 타일 벽;однотонная плитка
RoomWall_04911;wooden-knot wall;wooden-knot wall;Zirbenverkleidung;panelado madera nudosa;panelado madera nudosa;mur lambris avec nœuds;mur lambris avec nœuds;muro legno nodoso;houtenknoestwand;木节墙;木節牆;ふしありウッドウォール;우드 벽;стена из дерева с сучками
RoomWall_04912;blue honeycomb-tile wall;blue honeycomb-tile wall;Blau-Wabenfliesenwand;pared panal azul;pared panal azul;mur carrelage bleu;mur carrelage bleu;muro esagoni blu;blauwe bijenraattegelwand;蓝色六角砖墙;藍色六角磚牆;あおいハニカムタイルのかべ;파란 육각 타일 벽;синяя плитка-соты
RoomWall_04913;green honeycomb-tile wall;green honeycomb-tile wall;Grün-Wabenfliesenwand;pared panal verde;pared panal verde;mur carrelage vert;mur carrelage vert;muro esagoni verde;groene bijenraattegelwand;绿色六角砖墙;綠色六角磚牆;みどりのハニカムタイルのかべ;초록 육각 타일 벽;зеленая плитка-соты
RoomWall_04914;white honeycomb-tile wall;white honeycomb-tile wall;Weiß-Wabenfliesenwand;pared panal blanca;pared panal blanca;mur carrelage blanc;mur carrelage blanc;muro esagoni bianco;witte bijenraattegelwand;白色六角砖墙;白色六角磚牆;しろいハニカムタイルのかべ;하얀 육각 타일 벽;белая плитка-соты
RoomWall_04915;orange wall;orange wall;Orangentapete;pared naranjas;pared naranjas;mur oranges;mur oranges;muro arance;sinaasappelwand;橘子壁纸;橘子壁紙;オレンジのかべがみ;오렌지 벽지;стена с апельсинами
RoomWall_04916;apple wall;apple wall;Apfeltapete;pared manzanas;pared manzanas;mur pommes;mur pommes;muro mele;appelwand;苹果壁纸;蘋果壁紙;リンゴのかべがみ;사과 벽지;стена с яблоками
RoomWall_04917;pear wall;pear wall;Birnentapete;pared peras;pared peras;mur poires;mur poires;muro pere;perenwand;梨子壁纸;梨子壁紙;ナシのかべがみ;배 벽지;стена с грушами
RoomWall_04918;peach wall;peach wall;Pfirsichtapete;pared melocotones;pared duraznos;mur pêches;mur pêches;muro pesche;perzikwand;桃子壁纸;桃子壁紙;モモのかべがみ;복숭아 벽지;стена с персиками
RoomWall_04919;cherry wall;cherry wall;Kirschtapete;pared cerezas;pared cerezas;mur cerises;mur cerises;muro ciliegie;kersenwand;樱桃壁纸;櫻桃壁紙;さくらんぼのかべがみ;체리 벽지;стена с вишнями
RoomWall_04920;white perforated-board wall;white perforated-board wall;Weiß-Lochplattenwand;pared insonorizada blanca;pared insonorizada blanca;mur panneau perforé blanc;mur panneau perforé blanc;muro cartone forato bianco;witte gaatjeswand;白色洞洞板墙;白色洞洞板牆;しろいパンチングボードのかべ;하얀 펀칭 보드 벽;белая перфопанель
RoomWall_04921;perforated-board wall;perforated-board wall;Braun-Lochplattenwand;pared insonorizada natural;pared insonorizada natural;mur panneau perforé brun;mur panneau perforé brun;muro cartone forato;gaatjeswand;洞洞板墙;洞洞板牆;パンチングボードのかべ;펀칭 보드 벽;бурая перфопанель
RoomWall_04922;black perforated-board wall;black perforated-board wall;Schwarz-Lochplattenwand;pared insonorizada negra;pared insonorizada negra;mur panneau perforé noir;mur panneau perforé noir;muro cartone forato nero;zwarte gaatjeswand;黑色洞洞板墙;黑色洞洞板牆;くろいパンチングボードのかべ;검정 펀칭 보드 벽;черная перфопанель
RoomWall_04923;gray shanty wall;gray shanty wall;Grau-Wellblechwand;pared reciclaje gris;pared reciclaje gris;mur baraquement gris;mur baraquement gris;muro lamiera grigio;grijze golfplaatwand;灰色铁皮墙;灰色鐵皮牆;グレーのトタンかべ;그레이 강판 벽;серая щитовая стена
RoomWall_04924;pink shanty wall;pink shanty wall;Pink-Wellblechwand;pared reciclaje rosa;pared reciclaje rosa;mur baraquement rose;mur baraquement rose;muro lamiera rosa;roze golfplaatwand;粉红铁皮墙;粉紅鐵皮牆;ピンクのトタンかべ;핑크 강판 벽;розовая щитовая стена
RoomWall_04925;blue shanty wall;blue shanty wall;Blau-Wellblechwand;pared reciclaje azul;pared reciclaje azul;mur baraquement bleu;mur baraquement bleu;muro lamiera blu;blauwe golfplaatwand;蓝色铁皮墙;藍色鐵皮牆;ブルーのトタンかべ;블루 강판 벽;синяя щитовая стена
RoomWall_04926;brown shanty wall;brown shanty wall;Braun-Wellblechwand;pared reciclaje marrón;pared reciclaje marrón;mur baraquement brun;mur baraquement brun;muro lamiera marrone;bruine golfplaatwand;褐色铁皮墙;褐色鐵皮牆;ちゃいろのトタンかべ;브라운 강판 벽;коричнев. щитовая стена
RoomWall_04927;white-brick wall;white-brick wall;Weißziegeltapete;pared ladrillo blanco;pared ladrillo blanco;mur briques blanches;mur briques blanches;muro mattoni bianchi;witte bakstenen wand;白色砖块墙;白色磚塊牆;しろレンガのかべ;하얀 벽돌 벽;белая кирпичная стена
RoomWall_04928;red-brick wall;red-brick wall;Rotziegeltapete;pared ladrillo rojo;pared ladrillo rojo;mur briques rouges;mur briques rouges;muro mattoni rossi;rode bakstenen wand;红色砖块墙;紅色磚塊牆;あかレンガのかべ;빨간 벽돌 벽;красная кирпичная стена
RoomWall_04929;black-brick wall;black-brick wall;Schwarzziegeltapete;pared ladrillo negro;pared ladrillo negro;mur briques noires;mur briques noires;muro mattoni neri;zwarte bakstenen wand;黑色砖块墙;黑色磚塊牆;くろレンガのかべ;검정 벽돌 벽;черная кирпичная стена
RoomWall_04930;aqua tile wall;aqua tile wall;Türkisfliesenwand;pared alicatada cian;pared alicatada cian;mur mosaïque turquoise;mur mosaïque turquoise;muro piastrelle turchesi;turkooise tegelwand;水蓝色砖墙;水藍色磚牆;みずいろタイルのかべ;하늘색 타일 벽;аквамариновая плитка
RoomWall_04931;colorful-tile wall;colorful-tile wall;Buntfliesenwand;pared alicatada multicolor;pared alicatada multicolor;mur mosaïque multicolore;mur mosaïque multicolore;muro piastrelle colorate;kleurrijke tegelwand;彩色砖墙;彩色磚牆;カラフルタイルのかべ;컬러풀 타일 벽;красочная плитка
RoomWall_04932;dark-chocolate wall;dark-chocolate wall;Bitterschokoladenwand;pared chocolate negro;pared chocolate negro;mur chocolat noir;mur chocolat noir;muro cioccolato fondente;purechocoladewand;黑巧克力墙;黑巧克力牆;ビターチョコなかべ;다크 초콜릿 벽;темно-шоколадная стена
RoomWall_04933;white-chocolate wall;white-chocolate wall;Weißschokoladenwand;pared chocolate blanco;pared chocolate blanco;mur chocolat blanc;mur chocolat blanc;muro cioccolato bianco;wittechocoladewand;白巧克力墙;白巧克力牆;ホワイトチョコなかべ;화이트 초콜릿 벽;светло-шоколадная стена
RoomWall_04934;strawberry-chocolate wall;strawberry-chocolate wall;Erdbeerschokoladenwand;pared chocolate fresa;pared chocolate fresa;mur chocolat fraise;mur chocolat fraise;muro cioccofragola;aardbeichocoladewand;草莓巧克力墙;草莓巧克力牆;いちごチョコなかべ;딸기 초콜릿 벽;розово-шоколадная стена
RoomWall_04935;green flower-print wall;green flower-print wall;Grün-Blumentapete;pared floral verde;pared floral verde;mur à fleurs vert;mur à fleurs vert;muro stampa floreale verde;groene bloemenwand;绿色花纹壁纸;綠色花紋壁紙;グリーンのはながらかべがみ;그린 꽃무늬 벽지;зеленая цветочная стена
RoomWall_04936;ancient wall;ancient wall;Antikwand;pared egipcia;pared egipcia;mur hiéroglyphe;mur hiéroglyphe;muro egizio;hiërogliefenwand;埃及墙;埃及牆;エジプトなかべ;이집트풍 벽;древняя стена
RoomWall_04939;white simple-cloth wall;white simple-cloth wall;Weiß-Textiltapete;pared lisa blanca;pared lisa blanca;mur textile blanc;mur textile blanc;muro liscio bianco;witte gladde wand;白色简约布面墙;白色簡約布面牆;しろいシンプルクロス;하얀 심플 벽지;простая белая ткань
RoomWall_04940;blue subway-tile wall;blue subway-tile wall;Blau-U-Bahn-Fliesenwand;pared metro azul;pared metro azul;mur métro carrelé bleu;mur métro carrelé bleu;muro della metro blu;blauwe stationswand;蓝色地铁砖墙;藍色地鐵磚牆;あおいメトロタイルのかべ;파란 메트로 타일 벽;голубая плитка из метро
RoomWall_04941;white subway-tile wall;white subway-tile wall;Weiß-U-Bahn-Fliesenwand;pared metro blanca;pared metro blanca;mur métro carrelé blanc;mur métro carrelé blanc;muro della metro bianco;witte stationswand;白色地铁砖墙;白色地鐵磚牆;しろいメトロタイルのかべ;하얀 메트로 타일 벽;белая плитка из метро
RoomWall_04943;pink-striped wall;pink-striped wall;Rosa-Streifenmustertapete;pared banda rosa;pared banda rosa;mur rayures rose;mur rayures rose;muro a strisce rosa;roze gestreepte wand;粉红条纹壁纸;粉紅條紋壁紙;ピンクストライプのかべがみ;핑크 줄무늬 벽지;стена в розовую полоску
RoomWall_04944;gray-striped wall;gray-striped wall;Grau-Streifenmustertapete;pared banda gris;pared banda gris;mur rayures gris;mur rayures gris;muro a strisce grigie;grijze gestreepte wand;单色配色条纹壁纸;灰階配色條紋壁紙;モノクロストライプのかべがみ;흑백 줄무늬 벽지;стена в серую полоску
RoomWall_04945;blue-striped wall;blue-striped wall;Blau-Streifenmustertapete;pared banda celeste;pared banda celeste;mur rayures bleu;mur rayures bleu;muro a strisce azzurre;blauwe gestreepte wand;蓝色条纹壁纸;藍色條紋壁紙;ブルーストライプのかべがみ;블루 줄무늬 벽지;стена в голубую полоску
RoomWall_04946;yellow-striped wall;yellow-striped wall;Gelb-Streifenmustertapete;pared banda amarilla;pared banda amarilla;mur rayures jaune;mur rayures jaune;muro a strisce gialle;gele gestreepte wand;黄色条纹壁纸;黃色條紋壁紙;イエローストライプのかべがみ;옐로 줄무늬 벽지;стена в желтую полоску
RoomWall_04947;sakura-wood wall;sakura-wood wall;Kirschholzverkleidung;pared cerezo;pared cerezo;mur bois sakura;mur bois sakura;muro legno rosa;kersenbloesemroze wand;樱花木墙;櫻花木牆;さくらのウッドウォール;벚꽃색 우드 벽;стена из вишнев. дерева
RoomWall_04948;blue painted-wood wall;blue painted-wood wall;Blauholzwand;panelado madera azul;pared paneles azul;mur en bois peint bleu;mur en bois peint bleu;muro a pannelli blu;blauwe houten wand;蓝色油漆木墙;藍色油漆木牆;あおいペイントウッドのかべ;파란 페인트 우드 벽;синяя стена из дерева
RoomWall_04949;green painted-wood wall;green painted-wood wall;Grünholzwand;panelado madera verde;pared paneles verde;mur en bois peint vert;mur en bois peint vert;muro a pannelli verde;groene houten wand;绿色油漆木墙;綠色油漆木牆;みどりのペイントウッドのかべ;초록 페인트 우드 벽;зеленая стена из дерева
RoomWall_05164;mush wall;mush wall;Waldpilztapete;pared hongo;pared hongo;mur champi;mur champi;muro funghetti;paddenstoelenwand;蘑菇壁纸;蘑菇壁紙;キノコのかべがみ;버섯 벽지;стена с грибами
RoomWall_05215;mortar wall;mortar wall;Steinfundamentwand;muro piedra;muro piedra;mur mortier;mur mortier;muro malta;gepleisterde stenen wand;灰泥矮墙;灰泥矮牆;しっくいのへい;기와 돌담 벽;мурованная стена
RoomWall_05216;stone wall;stone wall;Steinwand;pared piedra;pared piedra;mur de pierre;mur de pierre;muro pietra;stenen wand;石板墙;石板牆;いしのかべ;돌담 벽;каменная стена
RoomWall_05217;straw wall;straw wall;Strohwand;pared cáñamo;pared cáñamo;mur paillasse;mur paillasse;muro paglia;strowand;麦秆墙;麥稈牆;ストローなかべ;밀짚 벽;соломенная стена
RoomWall_05218;office wall;office wall;Fenstertapete;pared oficina;pared oficina;mur pro;mur pro;muro ufficio;kantoorwand;办公室墙;辦公室牆;オフィスのかべ;오피스 벽;офисная стена
RoomWall_05221;street-art wall;street-art wall;Graffitiwand;pared arte urbano;pared arte urbano;mur street art;mur art de rue;muro arte urbana;graffitiwand;街头艺术墙;街頭藝術牆;ストリートアートのかべ;그래피티 벽;стена с граффити
RoomWall_05222;dig-site wall;dig-site wall;Fossilientapete;pared yacimiento;pared yacimiento;mur fossiles;mur fossiles;muro archeologico;opgravingswand;地层壁纸;地層壁紙;ちそうのかべがみ;지층 벽;стена «Раскоп»
RoomWall_05223;woodland wall;woodland wall;Urwaldtapete;pared selva;pared selva;mur sylvestre;mur sylvestre;muro foresta;oerwoudwand;树海墙;樹海牆;じゅかいなかべ;울창한 숲 벽;лесная стена
RoomWall_05224;imperial wall;imperial wall;Samuraitapete;pared imperial;pared imperial;mur shogun;mur impérial;muro imperiale;keizerlijke wand;宫墙;宮牆;おうちょうのかべ;왕조 벽;азиатская стена
RoomWall_05225;ramshackle wall;ramshackle wall;Bruchbudenwand;pared ruinas;pared ruinas;mur délabré;mur délabré;muro diroccato;krakkemikkige wand;废墟墙;廢墟牆;はいきょのかべ;폐허 벽;обветшавшая стена
RoomWall_05226;party wall;party wall;Partytapete;pared fiestera;pared de fiestas;mur fête;mur fête;muro festa;feestwand;派对壁纸;派對壁紙;パーティーなかべがみ;파티 벽지;стена «Вечеринка»
RoomWall_05227;dojo wall;dojo wall;Dojo-Wand;pared gimnasio;pared gimnasio;mur de dojo;mur de dojo;muro dojo;dojowand;练功房墙;練功房牆;けいこべやのかべ;씨름판 벽;стена «Додзё»
RoomWall_05228;ruins wall;ruins wall;Ruinenwand;pared ruinas misteriosas;pared ruinas misteriosas;mur de ruine;mur de ruine;muro rovine;mysterieuze ruïnewand;遗迹墙;遺跡牆;いせきのかべ;유적 벽;стена «Руины»
RoomWall_05229;garbage-heap wall;garbage-heap wall;Müllbergtapete;pared vertedero;pared basural;mur dépotoir;mur dépotoir;muro discarica;stortplaatswand;垃圾堆墙;垃圾堆牆;ゴミのやまなかべ;쓰레기 더미 벽;стена «Свалка»
RoomWall_05230;Jingle wall;Jingle wall;Festtagstapete;pared festiva;pared festiva;mur festif;mur festif;muro Jingle;feestboomwand;圣诞墙;聖誕牆;クリスマスなかべ;크리스마스 벽;новогодняя стена
RoomWall_05231;Bunny Day wall;Bunny Day wall;Häschentag-Tapete;pared Caza del Huevo;pared Caza del Huevo;mur fête des œufs;mur fête des œufs;muro caccia all'uovo;eierwand;复活节壁纸;復活節壁紙;イースターなかべがみ;이스터 벽지;стена «День зайцев»
RoomWall_05400;cityscape wall;cityscape wall;Großstadttapete;pared urbe;pared urbe;mur ville;mur ville;muro città;stadsgezichtwand;夜景墙;夜景牆;やけいのかべ;야경 벽;стена «Мегаполис»
RoomWall_05456;tree-lined wall;tree-lined wall;Baumtapete;pared árboles;pared árboles;mur rangée d'arbres;mur rangée d'arbres;muro con alberi;bomenwand;行道树墙;行道樹牆;がいろじゅのかべ;가로수 벽;стена «Дерево»
RoomWall_05457;jungle wall;jungle wall;Dschungeltapete;pared jungla;pared jungla;mur jungle;mur jungle;muro giungla;junglewand;丛林壁纸;叢林壁紙;ジャングルのかべがみ;정글 벽;стена «Джунгли»
RoomWall_05458;mossy-garden wall;mossy-garden wall;Mooswand;pared ladrillo musgoso;pared ladrillo musgoso;mur moussu;mur moussu;muro muschioso;mossige tuinwand;青苔庭院墙;青苔庭園牆;こけにわのかべ;이끼 낀 벽;замшелая стена
RoomWall_05481;backyard-fence wall;backyard-fence wall;Gartenzauntapete;valla jardín;valla jardín;mur clôture patio;mur clôture patio;muro steccato;tuinhek;后院墙;後院牆;うらにわのかべ;뒷마당 벽;стена со штакетником
RoomWall_05482;arched-window wall;arched-window wall;Bogenfensterwand;pared vidrieras;pared vidrieras;mur fenêtres cintrées;mur fenêtres cintrées;muro finestre arcuate;glas-in-loodraamwand;美丽玻璃墙;美麗玻璃牆;きれいなガラスのかべ;예쁜 창문 벽;стена с арочными окнами
RoomWall_05483;café-curtain wall;café-curtain wall;Scheibengardinenwand;pared cafetería;pared cafetería;mur rideaux de café;mur rideaux de café;muro caffetteria;caféwand;咖啡店窗帘墙;咖啡店窗簾牆;カフェカーテンのかべ;카페 커튼 벽;стена со шторками бистро
RoomWall_05484;meadow vista;meadow vista;Alpentapete;pared prado;pared prado;mur vue prairie;mur vue prairie;muro vista alpina;bergenwand;高原墙;高原牆;こうげんなかべ;초원 벽;стена «Луга и горы»
RoomWall_05485;chain-link fence;chain-link fence;Sandplatzmauer;cancha urbana;alambrado urbano;mur grillagé;mur grillagé;muro con recinto;gaashekwerk;空地围栏墙;空地圍欄牆;あきちのかべ;공터 벽;стена с забором из сетки
RoomWall_05486;ocean-horizon wall;ocean-horizon wall;Ozeantapete;pared horizonte;pared horizonte;mur horizon marin;mur horizon marin;muro veduta marina;zeegezichtwand;水平线墙;水平線牆;すいへいせんのかべ;수평선 벽;стена «Океан»
RoomWall_05487;rice-paddy wall;rice-paddy wall;Savannentapete;pared arrozal;pared arrozal;mur rizière;mur rizière;muro cielo risaia;rijstveldwand;田园风景墙;田園風景牆;でんえんふうけいのかべ;전원 풍경 벽;стена «Саванна»
RoomWall_05488;desert vista;desert vista;Saharatapete;pared desierto;pared desierto;mur vue désert;mur vue désert;muro deserto;woestijnwand;沙漠墙;沙漠牆;さばくなかべ;사막 벽;стена с дюнами
RoomWall_05489;western vista;western vista;Wüstentapete;pared Oeste;pared Oeste;mur vue Far West;mur vue Far West;muro west;westernwand;旷野墙;曠野牆;こうやのかべ;황야 벽;стена в стиле вестерн
RoomWall_05490;server-room wall;server-room wall;Serverraumwand;pared sala de servidores;pared sala de servidores;mur salle des serveurs;mur salle des serveurs;muro sala dei server;serverwand;机房墙;機房牆;サーバールームのかべ;서버실 벽;серверная стена
RoomWall_05491;security-monitors wall;security-monitors wall;Überwachungswand;pared sala de seguridad;pared sala de seguridad;mur vidéosurveillance;mur vidéosurveillance;muro monitor di sicurezza;observatiewand;监控室墙;監控室牆;モニタールームのかべ;모니터 룸 벽;стена с мониторами
RoomWall_05494;future-tech wall;future-tech wall;Zukunftstechniktapete;pared red neuronal;pared red neuronal;mur hypertechnologique;mur hypertechnologique;muro iper tecnologico;futuristische wand;超科技墙;超科技牆;オーバーテクノロジーなかべ;오버 테크놀로지 벽;футуристическая стена
RoomWall_05495;laboratory wall;laboratory wall;Biotechnologietapete;pared sala de estasis;pared laboratorio;mur laboratoire;mur laboratoire;muro laboratorio;laboratoriumwand;实验室墙;實驗室牆;ラボのかべ;연구실 벽;стена «Биоинженерия»
RoomWall_05498;ski-slope wall;ski-slope wall;Skipistentapete;pared esquí;pared esquí;mur piste de ski;mur piste de ski;muro pista da sci;skihellingwand;滑雪场壁纸;滑雪場壁紙;ゲレンデなかべがみ;스키장 벽;стена «Лыжный курорт»
RoomWall_05499;stormy-night wall;stormy-night wall;Sturmnachttapete;pared noche de tormenta;pared noche de tormenta;mur nuit d'orage;mur nuit d'orage;muro notte tempestosa;stormnachtwand;暴风雨夜晚墙;暴風雨夜晚牆;あらしのよるのかべ;폭풍우 벽;стена «Ночная гроза»
RoomWall_05500;starry-sky wall;starry-sky wall;Sternenhimmeltapete;horizonte lunar;horizonte lunar;mur ciel étoilé;mur ciel étoilé;muro cielo stellato;heelalwand;星空墙;星空牆;ほしぞらのかべ;별이 빛나는 벽;стена «Ночное небо»
RoomWall_05501;sea view;sea view;Seeblicktapete;vista marina;vista marina;mur front de mer;mur front de mer;muro vista mare;scheepsdekwand;汪洋大海墙;汪洋大海牆;おおうなばらのかべ;바다 벽;стена «У моря»
RoomWall_05502;palace wall;palace wall;Palasttapete;pared palacete;pared palacio;mur palais;mur palais;muro colonne;paleiswand;宫殿墙;宮殿牆;きゅうでんのかべ;궁전 벽;дворцовая стена
RoomWall_05503;stadium wall;stadium wall;Stadiontapete;pared graderío;pared estadio;mur stade;mur stade;muro stadio;stadionwand;体育场墙;體育場牆;スタジアムのかべ;스타디움 벽;стена «Стадион»
RoomWall_05504;sky wall;sky wall;Himmelstapete;pared cielo;pared cielo;mur ciel;mur ciel;muro cielo;blauwehemelwand;云上风景墙;雲上風景牆;くものうえのかべ;구름 위 벽;небесная стена
RoomWall_05505;ice wall;ice wall;Eistapete;pared hielo;pared hielo;mur glace;mur glace;muro ghiaccio;ijswand;冰雪壁纸;冰雪壁紙;アイスなかべがみ;아이스 벽;заледеневшая стена
RoomWall_05506;magma-cavern wall;magma-cavern wall;Vulkantapete;pared volcánica;pared volcánica;mur volcan;mur volcan;muro vulcano;vulkanische wand;火山洞窟墙;火山洞窟牆;かざんどうくつのかべ;화산 동굴 벽;вулканическая стена
RoomWall_05508;underwater wall;underwater wall;Meerestapete;pared fondo marino;pared fondo marino;mur fonds marins;mur fonds marins;muro sottomarino;onderwaterwand;水中壁纸;水中壁紙;すいちゅうのかべがみ;바닷속 벽;подводная стена
RoomWall_05509;dungeon wall;dungeon wall;Verliestapete;pared calabozo;pared calabozo;mur donjon;mur donjon;muro segrete;kerkerwand;地牢墙;地牢牆;ちかろうのかべ;지하 감옥 벽;тюремная стена
RoomWall_05510;sci-fi wall;sci-fi wall;Raumschifftapete;pared nave espacial;pared nave espacial;mur science-fiction;mur science-fiction;muro astronave;sciencefictionwand;太空船墙;太空船牆;うちゅうせんのかべ;우주선 벽;стена космолета
RoomWall_05512;ringside seating;ringside seating;Publikumstapete;pared boxeo;pared boxeo;mur gymnase;mur gymnase;muro con platea;boksringwand;职业摔角墙;職業摔角牆;プロレスのかべ;레슬링 경기장 벽;стена «Фанаты»
RoomWall_05513;summit wall;summit wall;Gipfeltapete;pared cumbre;pared cumbre;mur montagnes;mur montagnes;muro montagne;bergtopwand;山顶墙;山頂牆;さんちょうのかべ;산 정상 벽;стена «Горные кряжи»
RoomWall_05514;mangrove wall;mangrove wall;Mangroventapete;pared manglar;pared manglar;mur mangrove;mur mangrove;muro mangrovie;mangrovewand;红树林墙;紅樹林牆;マングローブのかべ;맹그로브 벽;стена «Мангры»
RoomWall_05520;skull wall;skull wall;Schädeltapete;pared calaveras;pared calaveras;mur crânes;mur crânes;muro teschi;schedelprintwand;骷髅壁纸;骷髏壁紙;スカルなかべがみ;해골 벽지;стена с черепами
RoomWall_05521;standard tearoom wall;standard tearoom wall;Standard-Teezimmerwand;pared sala de té natural;pared sala de té natural;mur salon de thé standard;mur salon de thé standard;muro sala da tè standard;klassieke theehuiswand;标准茶室墙;標準茶室牆;スタンダードなちゃしつのかべ;평범한 다도실 벽;стена чайной
RoomWall_05528;starry wall;starry wall;Sternentapete;pared estrellas plateadas;pared estrellas plateadas;mur d'étoiles;mur d'étoiles;muro stellato;sterrenwand;星星墙;星星牆;スターなかべ;별 무늬 벽지;стена со звездами
RoomWall_05559;basic wall;basic wall;Minimalwand;panel minimalista;panel minimalista;mur pans blancs;mur blanc;muro pannelli bianco;wand met witte panelen;简约壁板墙;簡約壁板牆;シンプルパネルのかべ;심플 패널 벽;стена «Минимализм»
RoomWall_05661;tropical vista;tropical vista;Tropentapete;pared tropical;pared tropical;mur vue tropiques;mur vue tropiques;muro tropicale;strandwand;南方海洋墙;南方海洋牆;みなみのうみなかべ;남쪽 해변 벽;тропическая стена
RoomWall_05662;iceberg wall;iceberg wall;Eisbergtapete;pared glaciar;pared glaciar;mur banquise;mur banquise;muro artico;ijsbergwand;冰山墙;冰山牆;ひょうざんのかべ;빙산 벽;арктическая стена
RoomWall_06004;Nook Inc. wall;Nook Inc. wall;Nook-Inc.-Tapete;pared de Nook Inc.;pared de Nook Inc.;mur Nook Inc.;mur Nook Inc.;muro Nook Inc.;Nook Inc.-wand;Nook Inc.壁纸;Nook Inc.壁紙;たぬきかいはつのかべがみ;Nook Inc. 벽지;стена Nook Inc.
RoomWall_06850;brown-brick wall;brown-brick wall;Braunziegeltapete;pared ladrillo marrón;pared ladrillo marrón;mur briques brunes;mur briques brunes;muro mattoni marroni;bruine bakstenen wand;茶色砖块墙;茶色磚塊牆;ちゃいろいレンガのかべ;갈색 벽돌 벽;стена из бурого кирпича
RoomWall_06851;brown-crown wall;brown-crown wall;Braunkronenwand;pared realeza marrón;pared realeza marrón;mur motif couronnes brun;mur motif couronnes brun;muro con corone marrone;bruine kroontjeswand;棕色皇冠壁纸;棕色皇冠壁紙;ブラウンクラウンのかべがみ;브라운 왕관 벽지;темная стена с коронами
RoomWall_06852;blue delicate-blooms wall;blue delicate-blooms wall;Blau-Floraltapete;pared flor delicada azul;pared flor delicada azul;mur à fleurs délicates bleu;mur à fleurs délicates bleu;muro a fiori delicati blu;blauwe rozenlambrisering;蓝色碎花壁纸;藍色碎花壁紙;あおいこばながらのかべがみ;파란 잔꽃무늬 벽지;синяя стена в цветочек
RoomWall_06853;red perforated-board wall;red perforated-board wall;Rot-Lochplattenwand;pared insonorizada roja;pared insonorizada roja;mur panneau perforé rouge;mur panneau perforé rouge;muro cartone forato rosso;rode gaatjeswand;红色洞洞板墙;紅色洞洞板牆;あかいパンチングボードのかべ;빨간 펀칭 보드 벽;красная стена с дырками
RoomWall_06854;green molded-panel wall;green molded-panel wall;Grün-Wandvertäfelung;pared con molduras verde;pared con molduras verde;mur à moulures vert;mur à moulures vert;muro modanature verde;groene lambrisering;绿色线板墙;綠色線板牆;みどりのパネルモールドかべ;초록 패널 몰드 벽;зеленая лепная стена
RoomWall_06855;orange camo wall;orange camo wall;Orange-Tarntapete;pared camuflaje naranja;pared camuflaje naranja;mur camouflage rouge;mur camouflage rouge;muro mimetico arancione;oranje camouflagewand;橘色迷彩壁纸;橘色迷彩壁紙;オレンジめいさいのかべがみ;오렌지 밀리터리 벽지;оранж. стена «Камуфляж»
RoomWall_06856;red two-toned tile wall;red two-toned tile wall;Rot-Weiß-Fliesenwand;pared damero rojo;pared damero rojo;mur carrelé bicolore rouge;mur carrelé bicolore rouge;muro piastrelle biancorosso;rode tegelpatroonwand;红色撞色砖墙;紅色撞色磚牆;あかいツートンタイルのかべ;빨간 투톤 타일 벽;стена с красной плиткой
RoomWall_06857;peach two-toned tile wall;peach two-toned tile wall;Rosa-Weiß-Fliesenwand;pared damero rosa;pared damero rosa;mur carrelé bicolore rose;mur carrelé bicolore rose;muro piastrelle biancorosa;roze tegelpatroonwand;桃红色撞色砖墙;桃紅色撞色磚牆;ももいろツートンタイルのかべ;분홍 투톤 타일 벽;стена с розовой плиткой
RoomWall_06858;blue two-toned tile wall;blue two-toned tile wall;Blau-Weiß-Fliesenwand;pared damero azul;pared damero azul;mur carrelé bicolore bleu;mur carrelé bicolore bleu;muro piastrelle biancoblu;blauwe tegelpatroonwand;蓝色撞色砖墙;藍色撞色磚牆;あおいツートンタイルのかべ;파란 투톤 타일 벽;стена с синей плиткой
